공고URL,모집분야,직무키워드,담당업무,자격요건,우대사항,직급직책,근무형태,근무시간,급여,업종,직종,상세주소,모집인원,학력,수집시각
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54946057,외래간호사,,• 외래간호업무 • 해운대자생한방병원 부서 소속으로 함께할 예정이에요. 📋,"• 경력 무관 (신입 지원 가능) • 대학졸업(2,3년)이상 🏠",,,정규직,,면접 후 결정,,,부산 해운대구 좌동 1459-6번지,1,,2026-09-08 13:55:29
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54946040,기구소독및 진료보조,,"• 병원 청소및 기구소독 • 월, 화 2일 근무 📋",• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 🏠,,,아르바이트,,면접 후 결정,,,부산 부산진구 당감동 282-15 당감메디칼센터 6층,1,,2026-09-08 13:55:30
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54921673,IT 전산유지보수,,"• 맥도날드 서버, 네트워크, IT 전산장비 유지보수 • 계열사 서버, 네트워크, IT 전산장비 렌탈 및 유지보수 • 사원/주임/대리 직급으로 함께할 예정이에요. 📋","• 신입 / 경력 1년 이상 ~ 6년 이하 • 대학교졸업(4년)이상, 졸업 예정자 지원가능 📋","• 정보통신기술수첩 초급, 중급 • 정보처리기사 🏠",,정규직,,면접 후 결정,,,"부산 동래구 수안동 540-2 한의빌딩 6층, 재택근무 가능",0,,2026-09-08 13:55:30
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54460973,판금,,• 재규어 / 랜드로버 차량 서비스센터 사고수리 판금 작업 ●,• 경력 무관 • 학력 무관 • 사고수리 차량 탈착 & 조립 가능자 • 차체 수리 관련 자격증 및 자동차 정비 자격증 소지자 ●,• 운전면허 소지자 • 동종업계 3 년 이상 유경험자 우대 • 수입차 판금 작업 경력자 우대 ●,,정규직,,면접 후 결정,,,부산 해운대구 수영강변대로,,,2026-09-08 13:55:30
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54844361,"안내데스크, 사무업무, 일반경리업무",,• 학원 안내데스크 사무수납 행정업무 • 기본 경리 업무 가능자 우대 • 엑셀사무 업무 • 동종업계 경력자 우대 📋,"• 경력 무관 (신입 지원 가능) • 대학졸업(2,3년)이상 🏠",,,정규직,,,,,,,,2026-09-08 13:55:31
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945930,경리/회계 담당자(경력) 채용,,• 전표 입력 및 회계장부를 관리합니다 • 매입·매출 마감 및 정산을 수행합니다 • 부가세 등 세무신고를 지원합니다 • 자금 집행 및 증빙서류를 관리합니다 • 결산 자료 작성 및 외부대응합니다 📋,"• 경력 1년 이상 • 학력무관, 졸업 예정자 지원가능 • 회계·경리 실무 경험을 보유하신 분 • 전표처리 및 마감업무 가능하신 분 • 세금계산서 발행·관리 가능하신 분 • 엑셀 활용 및 문서작성 가능하신 분 • 정확한 증빙관리 역량이 있으신 분 📋",• 수출입 무역회사 경력이 있으신 분 • 해상운송 정산업무 경험이 있으신 분 • 이카운트 등 회계프로그램 사용 가능하신 분 • 부가세 신고 실무 경험이 있으신 분 • 결산 및 감사 대응 경험이 있으신 분 • 업무 커뮤니케이션 원활하신 분 🏠,,정규직,,면접 후 결정,,,부산 중구 대교로 119 씨제이대한통운빌딩 13층,,,2026-09-08 13:55:31
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945908,"물류, 전해연마, 용접",,"■ 이런 분을 찾습니다 • 일 욕심있고 책임감 있으신 분 • 함께 배우며 성장하고 오래 일하고 싶은 분 • 제조업 생산직에 관심이 있는 분 • 동료들과 원만하게 소통하실 분 ※ 경력보다 근무 태도와 성실함을 더 중요하게 봅니다. ※ 처음부터 잘하지 않아도 괜찮습니다. ※ 성실하게 배우려는 자세만 있다면 충분합니다. ▶ 생산부서 소속으로 아래 업무를 담당합니다. • Valve, Parts, Fitting 등 반도체 설비 부품 생산(물류, 전해연마) 1. 물류 - 자재 입출고 - 물류이동 - 재고관리 2. 전해연마(초보자 / 신입 가능) - 전해연마 공정 진행 - 공정 제품검사 3. 용접(초보자 / 신입 가능) - 가접 - 반자동 용접 모니터링 - 용접검사 - 방진복 착용 • 생산 부서 소속으로 함께할 예정이에요. 📋",• 신입 • 고등학교졸업이상 🏠,,,정규직,,면접 후 결정,,,부산 강서구 송정동 1485-1,0,,2026-09-08 13:55:31
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945907,경리 사무 직원 구합니다. (부산 강서구),,"본 회사는 선박에 식자재 및 그외 필요한 물품을 공급 하는 회사 입니다 주 업무는 선박에서 오는 견적 및 매입 업무입니다 인터넷 구매도 있다보니 인터넷 서치 잘하시고 사무 경력 있으신분만 지원 부탁드립니다 선박 납품 특성상 선박 스케줄에 따라 야간 및 휴일에 업무를 해야하는 경우도 있을수 있으며 (가능하신 분만 지원해주세요) 회사 규정에 따라 수당 별도 지급합니다 ※ 기본급 외 + @ (연차수당,휴일수당 등) ※ 5일제 (격주 토요일 근무 , 토요일 근무날에는 평일에 하루 휴무) 입니다 사무 업무 특성상 꼼꼼하고 손이 빠른분이면 좋겠고 성실하고 책임감 있으신분이면 좋겠습니다 📋",• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,정규직,,월급 250만원,,,"부산 강서구 영강길 153-7 , 시원마린",1,,2026-09-08 13:55:32
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945903,가공(자동화) 현장 관리자,,■ 이런 분을 찾습니다 • CNC 또는 MCT 경력자 • 일 욕심있고 책임감 있으신 분 • 함께 배우며 성장하고 오래 일하고 싶은 분 • 제조업 생산직에 관심이 있는 분 • 동료들과 원만하게 소통하실 분 ※ 근무 태도와 성실함을 중요하게 봅니다. ※ 배우려는 자세로 습득한다면 문제없습니다. ▶ 생산부서 소속으로 아래 업무를 담당합니다. • 가공장비(자동화) 현장 관리자 ※자동 가공장비 운용방법 및 전반적인 트레이닝 실시 후 운용예정 1. 가공 장비관리(자동화) 2. Tool 및 관리전반의 모든 것 3. 가공 오퍼레이터 인원 관리 • 생산 부서 소속으로 함께할 예정이에요. 📋,• 경력 5년 이상 • 고등학교졸업이상 🏠,,,정규직,,면접 후 결정,,,부산 강서구 송정동 1485-1,0,,2026-09-08 13:55:32
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945897,,,인바운드 문의 광고주 대상 마케팅 제안·계약 진행 광고주 관리 및 마케팅 컨설팅 • 영업 부서 소속으로 함께할 예정이에요. 📋,• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 🏠,,,정규직,,면접 후 결정,,,부산 해운대구 센텀서로 30 케이엔엔타워,,,2026-09-08 13:55:32
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54748108,대연성모병원 병동간호조무사 모집,,"• 병동 내 환자진료 보조 및 상담 업무 • 간호조무사 업무 ( 엑팅, IV, IM 유경험자) • 의료기록 관리 및 업데이트 업무 • 간호과 부서 소속으로 함께할 예정이에요. 📋",• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 🏠,,,정규직,,면접 후 결정,,,부산 남구 황령대로353번길 66 대연성모병원,0,,2026-09-08 13:55:33
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945877,[충원] 방사선사 선생님을 모십니다,,"• X-ray, CT, MAMMO 촬영 • 영상 데이터 관리 및 기록 📋",• 경력 무관 (신입 지원 가능) • 학력무관 • 방사선사 면허증 소지자예요 📋,"• 내과 관련 경험 보유자 우대합니다 • CT, MAMMO 가능자 우대합니다 🏠",,정규직,,면접 후 결정,,,부산 서구 구덕로 102-1,0,,2026-09-08 13:55:33
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945853,건설폐기물 중간처리업 관리사원,,"• 당사는 건설폐기물중간처리,운반업체입니다 • 폐기물관련업무(올바로시스템,실적신고) . 영업 및 기타 사무관리 📋",• 경력 무관 (신입 지원 가능) • 대학교졸업(4년)이상 • • 📋,• 대기환경산업기사/ 수질환경산업기사/토목기사 🏠,,정규직,,"연봉 3,800만원",,,"부산 기장군 구연3로 17, A동 401호",,,2026-09-08 13:55:33
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945845,프로젝트 포워딩 신입/경력채용 (해상/항공 수출입),,"• 해상/항공 수출입업무 • 수출입 절차 관리 • 포워딩업무 (해상/항공) 부서 소속, 대리/주임/사원 직급으로 함께할 예정이에요. 📋","• 경력 무관 (신입 지원 가능) • 학력무관, 졸업 예정자 지원가능 • 보유역량: 해당직무 근무경험 📋","• 전공: 어학계열, 유통/무역학 🏠",,정규직,,면접 후 결정,,,부산 남구 남동천로 1201호,1,,2026-09-08 13:55:34
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54896851,"진료실(경력자,신입)",,"• 진료실경험자,신입가능 • 치과위생사, 간호조무사 📋","• 신입 / 경력 1년 이상 ~ 10년 이하 • 대학졸업(2,3년)이상 • 자격증: 간호조무사, 치과위생사 📋",• 보유역량: 해당직무 근무경험 🏠,,정규직,,면접 후 결정,,,부산 북구 금곡대로 166 롯데캐슬카이저 상가 3층보스톤한치과,1,,2026-09-08 13:55:34
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945795,간호조무사,,- 주간보호센터 간호조무사 업무 - 간호조무사 자격소지자 - 긍정적이고 활발하신 분 - 주간보호센터 업무 경험자 우대 - 어르신 송영서비스 가능하신 분(실운전가능자) - 토요일 근무 시 평일 대체휴무 📋,"• 경력 1년 이상 ~ 1년 이하 • 대학졸업(2,3년)이상 📋",- 주간보호센터 업무 경험자 우대 - 어르신 송영서비스 가능하신 분(실운전가능자) - 치매전문교육 이수자 우대 - 토요일 근무 시 평일 대체휴무 🏠,,정규직,,월급 216만원,,,부산광역시 부산진구 중앙대로969번길 11 1층,1,,2026-09-08 13:55:34
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54775144,"원물과 식자재 상·하차, 배송기사",,"> • 염 장 기간 : 매년 2월~4월(3개월) 굴착기 운전 그 외 기간 : 원물과 식자재 상•하차, 마이티 3.5톤 운전과 납품 병행 업무 • 급 여 : 270만원 ~ 이상 (굴착기 조작능력에 따라 협의가능) • 서류 합격자에 한해 수시 연락드립니다. • 본 채용은 수시 진행으로 우수 인재 채용 시 마감될 수 있습니다. • 입사지원 서류에 허위사실이 발견될 경우, 채용확정 이후라도 채용이 취소될 수 있습니다.",• 경력 (연수 무관) • 학력무관 •,건설기계조종사면허증(굴착기) 소유자 • 필수조건 : 자동차운전면허 1종 보통 소유자 📋,,계약직,,월급 270만원,,,부산 기장군 일광읍 신평길 30-16,1,,2026-09-08 13:55:35
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945766,주방 및 매장관리,,"1. 매장 관리(청결 관리) 2. 재고관리 및 음식제조 재료준비(도우 제조 및 소스 제조) 3. 마케팅 및 이벤트 기획 (함께 의견 제시 및 실행) 4. 직원 관리 5. 손님응대 목표 매출액 달성 시 매니저님 285만원 +매출 인센티브 인센티브는 매출액에 퍼센티지로 나갑니다. 경력이 있으신분이면 일하기 수월할거 같습니다~ ""매니저님은 매장의 얼굴이자 관리자입니다. 주말 휴무 시에도 긴급한 상황에는 소통이 필요할 수 있습니다. 그만큼의 책임감을 알기에 업계 상위권 수준의 최저임금에서 매니저수당 합친 급여를 책정했습니다. 단순히 시키는 일만 하는 것이 아니라, 함께 매장을 키워갈 파트너를 찾습니다."" • 부산광역시 사상구 백양대로 700번길13, 상가 브뤼트 부서 소속, 매니저 직책으로 함께할 예정이에요. 📋",• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 📋,• 보유역량: 해당직무 근무경험 • 자격증: 양식조리사 🏠,,정규직,,월급 285만원,,,부산 사상구 백양대로700번길 13 덕포청구아파트 상가,0,,2026-09-08 13:55:35
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945696,수산업,,"-생선 납품 및 배달 -생선 손질 -시메 등 수산물 관련 업무 -기타 수산물 관련 업무 ◎ 이런 분을 찾습니다 -맡은 일에 책임감이 있으신 분 -본인의 일에 애정을 가지고 성실하게 일하실 분 -끈기 있게 배우고 오래 함께하실 분 초보자·입문자도 가능합니다. 다만 새벽부터 시작하는 업무이고 체력 소모가 많으며 힘을 필요로 하는 일인 만큼, 성실함과 체력, 책임감을 중요하게 생각합니다. 함께 배우며 오래 일하고, 회사를 같이 키워나가실 분들의 많은 지원 바랍니다. ◎수습기간 안내 수습기간 3개월-수습기간 동안 급여 감액 없음 단, 3개월 이전 퇴사 시 장화·작업복 등 지급 물품 비용이 급여에서 제외될 수 있습니다. ◎아르바이트 1명 추가 모집 근무시간: 오전 5시 ~ 오전 10시 (5시간) 업무: 생선 납품 및 손질 등 동일 업무 급여: 월급제 급여 및 휴무: 면접 후 협의 관심 있으신 분은 편하게 지원해주세요! 📋",• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,정규직,,면접 후 결정,,,부산 사하구 감내1로 144-10,2,,2026-09-08 13:55:36
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945670,승강기 설치,,"승강기 설치기사 및 보조사원 • 설치부 부서 소속, 팀원 직책으로 함께할 예정이에요. 📋",• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 📋,"• 보유역량: 인근거주자, 운전가능자, 현장직 경험자 • 자격증: 승강기기능사, 1종보통운전면허 🏠",,정규직,,"연봉 4,000만원",,,"부산 해운대구 해운대로143번길 32, 2층",1,,2026-09-08 13:55:36
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54935025,수산업,,"-생선 납품 및 배달 -생선 손질 -시메 등 수산물 관련 업무 -기타 수산물 관련 업무 ◎ 이런 분을 찾습니다 -맡은 일에 책임감이 있으신 분 -본인의 일에 애정을 가지고 성실하게 일하실 분 -끈기 있게 배우고 오래 함께하실 분 초보자·입문자도 가능합니다. 다만 새벽부터 시작하는 업무이고 체력 소모가 많으며 힘을 필요로 하는 일인 만큼, 성실함과 체력, 책임감을 중요하게 생각합니다. 함께 배우며 오래 일하고, 회사를 같이 키워나가실 분들의 많은 지원 바랍니다. ◎수습기간 안내 수습기간 3개월-수습기간 동안 급여 감액 없음 단, 3개월 이전 퇴사 시 장화·작업복 등 지급 물품 비용이 급여에서 제외될 수 있습니다. ◎아르바이트 1명 추가 모집 근무시간: 오전 5시 ~ 오전 10시 (5시간) 업무: 생선 납품 및 손질 등 동일 업무 급여: 월급제 급여 및 휴무: 면접 후 협의 관심 있으신 분은 편하게 지원해주세요! 📋",• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,정규직,,면접 후 결정,,,부산 사하구 감내1로 144-10,2,,2026-09-08 13:55:36
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945631,사무직원 (2명),,"해상인력지원팀 • 외국선원 승·하선 공인업무 • 외국선원 고용신고 및 자격 면허 관리 • 단체 협약 확인서 및 T.O 승인서 발급 선대기획팀 • 국내/해외 출장비 정산 • 선박 관련 계약 청구 • 일반 관리(법인카드, 탕비비 등) • 사이트 용역비 관리 • DPF 설치 사업 비용 관리 📋",• 경력 : 무관 • 학력 : 무관 🏠,,,"(주)윌앤비전 소속 2년 파견계약직 근무 (1년 단위 재계약 / 2년 계약만료 시, 실업급여대상)",,"2,667,720원 (세전)",,,,,,2026-09-08 13:55:37
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945609,부산성모병원 영상의학과 방사선사 모집 (계약직),,• 영상의학과 방사선사 업무 📋,"• 방사선사 면허 소지자 • 경력 무관 • 대학졸업(2,3년)이상 🏠",,,계약직,,면접 후 결정,,,부산 남구 용호로232번길 25-14 부산성모병원,,,2026-09-08 13:55:37
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945591,,,• 계산 및 포장 • 매장청소 및 재고정리 고객응대 등 매장내 관련된 전반적인 업무 📋,"• 경력 무관 (신입 지원 가능) • 학력무관, 졸업 예정자 지원가능 📋",• 장기근무 가능자 • 밝은미소와 친절하신분 우대합니다. 🏠,,정규직,,"시급 11,000원",,,부산 부산진구 서전로68번길 109,,,2026-09-08 13:55:37
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945573,통신 슈퍼바이저,,• 매장관리 및 매출관리 • 주식회사 옆커폰 부산센터 소속으로 함께할 예정이에요 ~ 📋,• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,3개월 계약직후 정규직으로 전환예정,,면접 후 결정,,,부산 동구 자성로141번길 11 삼환오피스텔 1408호,,,2026-09-08 13:55:38
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945563,[부산서면지역] 의료관광회사 행정 사무 관리,,"**부산 서면지역 근무 가능자만 이력서 내주세요 *** • 직원들의 근태 및 입,퇴사자를 확인해요. • 고객·협력기관 문의를 응대해요 • 정산관련 영수증을 정리해요 • 계약·공문 등 문서 작성 지원해요 • 사무용품·비품 등 총무 업무해요 📋",• 경력 무관 (신입 지원 가능) • 학력무관 • 기본 문서작성 도구 활용 가능하신 분 • 정확하게 자료 정리할 수 있는 분 • 고객 응대를 친절히 하실 수 있는 분 • 원활히 소통하며 업무하시는 분 • 업무 일정과 우선순위 관리 가능한 분 오래 함께 할 수 있는 분 📋,• 중국어 가능자 우대 • 의료관광 업무 이해가 있으신 분 • 행정·총무·사무 경험을 가지신 분 • 정산·증빙 처리 경험이 있으신 분 • 문서 템플릿·서식 관리에 익숙하신 분 • 문제 상황을 차분히 해결하시는 분 🏠,,정규직,,면접 후 결정,,,부산 부산진구 서면문화로 27 유원 골든타워 오피스텔,,,2026-09-08 13:55:38
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945559,,,,ㆍ학력 : 무관 부울경 하자보수(A/S) 다기능공 구인 A/S팀 0명,,,,,,,,,,,2026-09-08 13:55:38
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945542,경영관리,,• 호텔의 전반적인 회계관리 (회계사무실 넘기기전의 업무) • 호텔별 OTA 정산/관리 •기타 경영지원 부서 운영 관리 업무 📋,,,,,,,,,부산 수영구 광안해변로 23 3층,0,,2026-09-08 13:55:39
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945500,[구포성심병원] 영양팀 단체급식 조리원 (경력무관),,• 단체급식 조리업무 📋,• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 📋,• 자격증: 한식조리기능사 (자격증 수당 지급) 🏠,,정규직,,"면접 후 결정 (밥당번 수당, 조리사 자격증 수당,",,,부산 북구 낙동대로 1786 구포성심병원 (덕천역 100m 이내),1,,2026-09-08 13:55:40
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945455,치과위생사 선생님 모집합니다.,,"•근무시간 월(09:30~20:00) 저녁식사제공 화수금(09:30~18:30) 목요일휴무 토(09:30~13:30) 점심시간 (13:00~14:30) • 저희 치과는 치과의사 1명, 치과위생사 4명으로 구성된 치과입니다. • 매주 목요일은 전체 휴진이라 다같이 일하고 다같이 쉬는 분위기입니다. (휴일이 껴있는 주 목요일은 근무) • 점심은 한식 도시락, 급여와 별도로 원장님이 사주심. 도시락 업체는 맛없으면 언제든 변경 가능 & 빵빵한 간식 •연차 10개 •매출에 따른 인센티브있음. 능력에 따른 급여 상승있습니다. (3개월에 한번 지급, 안나간적은 없습니다. 인쎈까지 합하면 다른 치과보다 페이는 쎈편입니다.) •스타벅스 원두 자유롭게 내려마시고 원장님이 음료 자주 사주십니다. •과잉진료는 없으며, 임플란트 보철은 스캔으로 진행하고있습니다. 다양한 시스템 배울기회. •본인 및 직계가족 할인","• 경력 무관 (신입 지원 가능) • 대학졸업(2,3년)이상, 졸업 예정자 지원가능 🏠",,,정규직,,면접 후 결정,,,부산 부산진구 성지로 62 3층,1,,2026-09-08 13:55:40
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945444,레스토랑 기물 세척 업무,,• 레스토랑 세척실 업무 • 레스토랑 테이블 클리닝 • 근무시간(스케줄 근무 / 주말 포함) - 전출 9:30~18:30 / 후출 12:30~21:30 (2주마다 전/후출 교대 근무) 📋,• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,계약직,,월급 245만원,,,부산 기장군 기장읍 동부산관광3로 17 이케아 동부산점,,,2026-09-08 13:55:40
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54912043,현대부산신항만(HPNT)내 차량/자동차 정비-신입가능,,"• 현대부산신항만 내 이동장비 정비 및 수리, 자동차정비기능사 소지자, 야간당직있음 경력자 우대(최소,신입연봉 3600만원-당직수당포함, 경력 연봉은 면접시 협의) • 현대부산신항만(HPNT)내 이동장비정비 부서 소속, 사원 직급으로 함께할 예정이에요. 📋","• 경력 무관 (신입 지원 가능) • 고등학교졸업이상, 졸업 예정자 지원가능 🏠",,,정규직,,"연봉 3,600만원",,,부산 강서구 신항남로 454 현대부산신항만(주),1,,2026-09-08 13:55:41
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54911216,판매,,•고객응대 상품검수 •청결 ㆍ정리 📋,• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 🏠,,,정규직,,월급 230만원,,,부산 동래구 중앙대로 1393 롯데백화점 5층 안다르,0,,2026-09-08 13:55:41
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945430,"컨테이너운송 배차(주,주,야,야,비,비) 3조 2교대",,"• 컨테이너 운송 배차 • 운송팀 부서 소속, 주임/대리 직급, 팀원 직책으로 함께할 예정이에요. 📋",• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 📋,• 보유역량: 해당직무 근무경험 🏠,,정규직,,면접 후 결정,,,부산 해운대구 센텀중앙로 97 센텀스카이비즈 A동 803호,1,,2026-09-08 13:55:41
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54909952,,,• 1:1 PT 수업 • 주간회의 및 기본 업무 📋,"• 경력 무관 (신입 지원 가능) • 학력무관, 졸업 예정자 지원가능 • 생활 스포츠 지도자 2급 필수 🏠",,,프리랜서,,"건당 25,000원 (팀장 교육 완료 후 26,000원)",,,부산 서구 구덕로 207 3층 네이처PT,,,2026-09-08 13:55:42
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945382,조리사,,• 환자식·직원식 식단 조리해요 • 식재료 전처리와 조리 준비해요 • 배식 운영과 위생 관리해요 • 주방 청결·소독 기준 지켜요 • 재고 확인과 발주를 도와요 📋,• 경력 무관 (신입 지원 가능) • 학력무관 • 단체급식 조리를 성실히 하시는 분 • 위생수칙을 꼼꼼히 지킬 수 있는 분 • 팀과 원활히 소통하며 협업하시는 분 • 정해진 레시피를 정확히 따르시는 분 • 근무 일정에 맞춰 책임감 있게 하시는 분 📋,• 병원·급식소 조리 경험이 있으신 분 • 식자재 관리와 정리정돈 잘하시는 분 • 대량 조리 동선에 익숙하신 분 • 알레르기·치료식 이해가 있으신 분 • 위생점검 대응 경험이 있으신 분 🏠,,정규직,,월급 270만원,,,부산 남구 용호로 173 장안빌딩,,,2026-09-08 13:55:42
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945367,영양사,,• 영양사 고유업무 📋,"• 경력 2년 이상 • 대학졸업(2,3년)이상 (영양사 면허증 필수) • 자격증: 영양사 📋",• 자격증: 조리사면허증 🏠,,정규직,,면접 후 결정,,,부산 남구 용소로 45 국립부경대학교대연캠퍼스,1,,2026-09-08 13:55:43
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945365,로봇자동화 관리및 티칭 경력자,,"• 자동화로봇프로그램(한국화낙,현대, YASKWA)ROBOT 셋업및 티칭 시운전 . FA 자동화 기계조립및 설치 📋",• 경력 2년 이상 • 학력무관 🏠,,,정규직,,면접 후 결정,,,부산 강서구 미음국제7로 9,2,,2026-09-08 13:55:43
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945346,"간호사, 간호조무사",,• 외래/접수/수납 • im / iv • 내시경실 • 외래 / 주사실 / 내시경실 부서 소속으로 함께할 예정이에요. 📋,• 경력 무관 (신입 지원 가능) • 학력무관 📋,"• 보유역량: 인근거주자, 해당직무 근무경험 🏠",,계약직,,면접 후 결정,,,부산 북구 만덕대로 24 국민은행 덕천동지점 6층,0,,2026-09-08 13:55:43
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945324,거인병원(사직동) 임상병리사 구인,,근무시간: 병동채혈 : 주2~3회 6:30분 출근 월요일 ~ 금요일 09:00 ~ 18:00 (점심시간: 13:00 ~ 14:00) 주40시간 토요일 09:00 ~ 13:00,"• 경력 3년 이상 • 대학졸업(2,3년)이상 🏠",,,정규직,,면접 후 결정,,,부산 동래구 여고로 12,1,,2026-09-08 13:55:44
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54911509,용접라인 조장급 관리자,,• CO2 용접 및 용접라인 관리 📋,• 경력 무관 (신입 지원 가능) • 고등학교졸업이상 📋,• 용접공정 개선경험 있으신 분 • 불량 분석과 재발방지 해보신 분 • 설비 점검 및 간단조치 가능한 분 • 납기 대응에 유연하게 협업하시는 분 • 근무요일/시간 : 주 5일(월~금) 07:30~16:30 🎁,,,,,,,,1,,2026-09-08 13:55:44
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54866320,"데스크,기타",,"• 접수,마감정산,침구실,기타 📋",• 신입 / 경력 (연수 무관) • 고등학교졸업이상 📋,"• 간호조무사,컴퓨터가능자 • 🏠",,정규직,,월급 215만원,,,부산 동래구 충렬대로108번길 16 명제한의원,1,,2026-09-08 13:55:44
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54930394,수술실 간호조무사 모십니다,,수술환자 관리 장형외과 경력 있으면 좋겠습니다 수술실 잘 가르쳐 드립니다 📋,• 경력 1년 이상 • 학력무관 🏠,,,정규직,,면접 후 결정,,,부산 사상구 학장동 574-107,1,,2026-09-08 13:55:45
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945209,"주사실, 외래접수",,• 주사업무 • 진료접수업무 그외 기타 📋,• 경력 무관 (신입 지원 가능) • 학력무관 🏠,,,정규직,,면접 후 결정,,,부산 부산진구 초읍동 215-31번지 참내과의원,1,,2026-09-08 13:55:45
https://www.saramin.co.kr/zf_user/jobs/relay/view-detail?rec_idx=54945140,거래처 발주 리스트 정리 및 사무 업무 가능자,,• 각 거래처별 발주 건 취합 및 정리 • 발주 내역과 실제 선적 내역 체크 • 기타 사무 업무 일괄 📋,• 무역 관련 기본 지식 보유 • 회계 관련 기본 지식 보유자 • 엑셀 등 MS Office 활용 가능자 • 꼼꼼하고 책임감 있는 성실한 자 • 커뮤니케이션 능력 우수한 자 • 무역업에 관심 있는 자 📋,• 무역 및 회계 기본 지식 보유자 우대 • ERP 시스템 사용 경험자 우대 • 엑셀 및 문서 작업 능숙한 자 우대 🏠,,계약직,,면접 후 결정,,,"부산 사상구 새벽로167번길 32, 3층",0,,2026-09-08 13:55:45
